isfocus,focus,word,normalized_words,index,POS,-1POS,-2POS,+1POS,+2POS
0,and,of,of,13,IN,NN,NN,NN,.
0,and,sorrow,sorrow,14,NN,IN,NN,.,XXXX
0,and,.,.,15,.,NN,IN,XXXX,XXXX
0,contrast,One,one,0,CD,XXXX,XXXX,NN,","
0,contrast,question,question,1,NN,CD,XXXX,",",RB
0,contrast,",",",",2,",",NN,CD,RB,","
0,contrast,however,however,3,RB,",",NN,",",VBD
0,contrast,",",",",4,",",RB,",",VBD,TO
0,contrast,occurred,occur,5,VBD,",",RB,TO,PRP
0,contrast,to,to,6,TO,VBD,",",PRP,:
0,contrast,me,me,7,PRP,TO,VBD,:,``
0,contrast,:,:,8,:,PRP,TO,``,RB
0,contrast,``,``,9,``,:,PRP,RB,PRP
0,contrast,Then,then,10,RB,``,:,PRP,VBD
0,contrast,it,it,11,PRP,RB,``,VBD,RB
0,contrast,was,be,12,VBD,PRP,RB,RB,IN
0,contrast,not,not,13,RB,VBD,PRP,IN,NN
0,contrast,by,by,14,IN,RB,VBD,NN,WDT
0,contrast,chance,chance,15,NN,IN,RB,WDT,IN
0,contrast,that,that,16,WDT,NN,IN,IN,DT
0,contrast,on,on,17,IN,WDT,NN,DT,NN
0,contrast,the,the,18,DT,IN,WDT,NN,WRB
0,contrast,morning,morning,19,NN,DT,IN,WRB,PRP
0,contrast,when,when,20,WRB,NN,DT,PRP,RB
0,contrast,I,i,21,PRP,WRB,NN,RB,VBD
0,contrast,first,first,22,RB,PRP,WRB,VBD,PRP
0,contrast,met,met,23,VBD,RB,PRP,PRP,:
0,contrast,you,you,24,PRP,VBD,RB,:,:
0,contrast,-,-,25,:,PRP,VBD,:,DT
0,contrast,-,-,26,:,:,PRP,DT,NN
0,contrast,a,a,27,DT,:,:,NN,RB
0,contrast,week,week,28,NN,DT,:,RB,:
0,contrast,ago,ago,29,RB,NN,DT,:,:
0,contrast,-,-,30,:,RB,NN,:,PRP
0,contrast,-,-,31,:,:,RB,PRP,VBD
0,contrast,you,you,32,PRP,:,:,VBD,VBG
0,contrast,were,be,33,VBD,PRP,:,VBG,RB
0,contrast,strolling,stroll,34,VBG,VBD,PRP,RB,IN
0,contrast,along,along,35,RB,VBG,VBD,IN,DT
0,contrast,like,like,36,IN,RB,VBG,DT,","
0,contrast,that,that,37,DT,IN,RB,",",DT
0,contrast,",",",",38,",",DT,IN,DT,RB
0,contrast,all,all,39,DT,",",DT,RB,","
0,contrast,alone,alone,40,RB,DT,",",",",DT
0,contrast,",",",",41,",",RB,DT,DT,NN
0,contrast,a,a,42,DT,",",RB,NN,NNS
0,contrast,thousand,thousand,43,NN,DT,",",NNS,IN
0,contrast,miles,mile,44,NNS,NN,DT,IN,DT
0,contrast,from,from,45,IN,NNS,NN,DT,JJ
0,contrast,any,any,46,DT,IN,NNS,JJ,NN
0,contrast,inhabited,inhabit,47,JJ,DT,IN,NN,.
0,contrast,region,region,48,NN,JJ,DT,.,XXXX
0,contrast,?,?,49,.,NN,JJ,XXXX,XXXX
0,go,You,you,0,PRP,XXXX,XXXX,VBD,IN
0,go,were,be,1,VBD,PRP,XXXX,IN,DT
0,go,on,on,2,IN,VBD,PRP,DT,PRP$
0,go,the,the,3,DT,IN,VBD,PRP$,NN
0,go,your,your,4,PRP$,DT,IN,NN,TO
0,go,back,back,5,NN,PRP$,DT,TO,DT
0,go,to,to,6,TO,NN,PRP$,DT,NN
0,go,the,the,7,DT,TO,NN,NN,WRB
0,go,place,place,8,NN,DT,TO,WRB,PRP
0,go,where,where,9,WRB,NN,DT,PRP,VBD
0,go,you,you,10,PRP,WRB,NN,VBD,.
0,go,landed,land,11,VBD,PRP,WRB,.,``
0,go,?,?,12,.,VBD,PRP,``,XXXX
0,go,``,``,13,``,.,VBD,XXXX,XXXX
0,flush,The,the,0,DT,XXXX,XXXX,JJ,NN
0,flush,little,little,1,JJ,DT,XXXX,NN,VBD
0,flush,prince,prince,2,NN,JJ,DT,VBD,RB
1,flush,flushed,flush,3,VBD,NN,JJ,RB,.
0,flush,again,again,4,RB,VBD,NN,.,XXXX
0,flush,.,.,5,.,RB,VBD,XXXX,XXXX
1,and,And,and,0,CC,XXXX,XXXX,PRP,VBD
0,and,I,i,1,PRP,CC,XXXX,VBD,","
0,and,added,add,2,VBD,PRP,CC,",",IN
0,and,",",",",3,",",VBD,PRP,IN,DT
0,and,with,with,4,IN,",",VBD,DT,NN
0,and,some,some,5,DT,IN,",",NN,:
0,and,hesitancy,hesitancy,6,NN,DT,IN,:,``
0,and,:,:,7,:,NN,DT,``,RB
0,and,``,``,8,``,:,NN,RB,PRP
0,and,Perhaps,perhaps,9,RB,``,:,PRP,VBD
0,and,it,it,10,PRP,RB,``,VBD,IN
0,and,was,be,11,VBD,PRP,RB,IN,IN
0,and,because,because,12,IN,VBD,PRP,IN,DT
0,and,of,of,13,IN,IN,VBD,DT,NN
0,and,the,the,14,DT,IN,IN,NN,.
0,and,anniversary,anniversary,15,NN,DT,IN,.,``
0,and,?,?,16,.,NN,DT,``,XXXX
0,and,``,``,17,``,.,NN,XXXX,XXXX
0,flush,The,the,0,DT,XXXX,XXXX,JJ,NN
0,flush,little,little,1,JJ,DT,XXXX,NN,VBD
0,flush,prince,prince,2,NN,JJ,DT,VBD,RB
1,flush,flushed,flush,3,VBD,NN,JJ,RB,RBR
0,flush,once,once,4,RB,VBD,NN,RBR,.
0,flush,more,more,5,RBR,RB,VBD,.,XXXX
0,flush,.,.,6,.,RBR,RB,XXXX,XXXX
0,contrast,He,he,0,PRP,XXXX,XXXX,RB,VBD
0,contrast,never,never,1,RB,PRP,XXXX,VBD,NNS
0,contrast,answered,answer,2,VBD,RB,PRP,NNS,:
0,contrast,questions,question,3,NNS,VBD,RB,:,:
0,contrast,-,-,4,:,NNS,VBD,:,CC
0,contrast,-,-,5,:,:,NNS,CC,WRB
0,contrast,but,but,6,CC,:,:,WRB,CD
0,contrast,when,when,7,WRB,CC,:,CD,NN
0,contrast,one,one,8,CD,WRB,CC,NN,VBZ
0,contrast,flushes,flush,9,NN,CD,WRB,VBZ,IN
0,contrast,does,do,10,VBZ,NN,CD,IN,RB
0,contrast,that,that,11,IN,VBZ,NN,RB,VB
0,contrast,not,not,12,RB,IN,VBZ,VB,``
0,contrast,mean,mean,13,VB,RB,IN,``,UH
0,contrast,``,``,14,``,VB,RB,UH,``
0,contrast,Yes,yes,15,UH,``,VB,``,.
0,contrast,``,``,16,``,UH,``,.,XXXX
0,contrast,?,?,17,.,``,UH,XXXX,XXXX
0,ah,``,``,0,``,XXXX,XXXX,NNP,","
1,ah,Ah,ah,1,NNP,``,XXXX,",",``
0,ah,",",",",2,",",NNP,``,``,XXXX
0,ah,``,``,3,``,",",NNP,XXXX,XXXX
0,say,I,i,0,PRP,XXXX,XXXX,VBD,TO
1,say,said,say,1,VBD,PRP,XXXX,TO,PRP
0,say,to,to,2,TO,VBD,PRP,PRP,","
0,say,him,him,3,PRP,TO,VBD,",",``
0,say,",",",",4,",",PRP,TO,``,PRP
0,say,``,``,5,``,",",PRP,PRP,VBP
0,say,I,i,6,PRP,``,",",VBP,DT
0,say,am,be,7,VBP,PRP,``,DT,JJ
0,say,a,a,8,DT,VBP,PRP,JJ,JJ
0,say,little,little,9,JJ,DT,VBP,JJ,:
0,say,frightened,frighten,10,JJ,JJ,DT,:,:
0,say,-,-,11,:,JJ,JJ,:,``
0,say,-,-,12,:,:,JJ,``,XXXX
0,say,``,``,13,``,:,:,XXXX,XXXX
0,contrast,But,but,0,CC,XXXX,XXXX,PRP,VBD
0,contrast,he,he,1,PRP,CC,XXXX,VBD,PRP
0,contrast,interrupted,interrupt,2,VBD,PRP,CC,PRP,.
0,contrast,me,me,3,PRP,VBD,PRP,.,XXXX
0,contrast,.,.,4,.,PRP,VBD,XXXX,XXXX
0,obligate,``,``,0,``,XXXX,XXXX,RB,PRP
0,obligate,Now,now,1,RB,``,XXXX,PRP,MD
0,obligate,you,you,2,PRP,RB,``,MD,VB
0,obligate,must,must,3,MD,PRP,RB,VB,.
0,obligate,work,work,4,VB,MD,PRP,.,XXXX
0,obligate,.,.,5,.,VB,MD,XXXX,XXXX
0,obligate,You,you,0,PRP,XXXX,XXXX,MD,VB
0,obligate,must,must,1,MD,PRP,XXXX,VB,TO
0,obligate,return,return,2,VB,MD,PRP,TO,PRP$
0,obligate,to,to,3,TO,VB,MD,PRP$,NN
0,obligate,your,your,4,PRP$,TO,VB,NN,.
0,obligate,engine,engine,5,NN,PRP$,TO,.,XXXX
0,obligate,.,.,6,.,NN,PRP$,XXXX,XXXX
0,wait,I,i,0,PRP,XXXX,XXXX,MD,VB
0,wait,will,will,1,MD,PRP,XXXX,VB,VBG
0,wait,be,be,2,VB,MD,PRP,VBG,IN
1,wait,waiting,wait,3,VBG,VB,MD,IN,PRP
0,wait,for,for,4,IN,VBG,VB,PRP,RB
0,wait,you,you,5,PRP,IN,VBG,RB,.
0,wait,here,here,6,RB,PRP,IN,.,XXXX
0,wait,.,.,7,.,RB,PRP,XXXX,XXXX
1,come,Come,come,0,NNP,XXXX,XXXX,RB,NN
0,come,back,back,1,RB,NNP,XXXX,NN,NN
0,come,tomorrow,tomorrow,2,NN,RB,NNP,NN,:
0,come,evening,even,3,NN,NN,RB,:,``
0,come,...,...,4,:,NN,NN,``,XXXX
0,come,``,``,5,``,:,NN,XXXX,XXXX
0,haveconcession,But,but,0,CC,XXXX,XXXX,PRP,VBD
0,haveconcession,I,i,1,PRP,CC,XXXX,VBD,RB
0,haveconcession,was,be,2,VBD,PRP,CC,RB,VBN
0,haveconcession,not,not,3,RB,VBD,PRP,VBN,.
0,haveconcession,reassured,reassure,4,VBN,RB,VBD,.,XXXX
0,haveconcession,.,.,5,.,VBN,RB,XXXX,XXXX
0,remember,I,i,0,PRP,XXXX,XXXX,VBD,DT
1,remember,remembered,remember,1,VBD,PRP,XXXX,DT,NN
0,remember,the,the,2,DT,VBD,PRP,NN,.
0,remember,fox,fox,3,NN,DT,VBD,.,XXXX
0,remember,.,.,4,.,NN,DT,XXXX,XXXX
0,risk,One,one,0,CD,XXXX,XXXX,VBZ,DT
0,risk,runs,run,1,VBZ,CD,XXXX,DT,NN
0,risk,the,the,2,DT,VBZ,CD,NN,IN
1,risk,risk,risk,3,NN,DT,VBZ,IN,VBG
0,risk,of,of,4,IN,NN,DT,VBG,DT
0,risk,weeping,weep,5,VBG,IN,NN,DT,JJ
0,risk,a,a,6,DT,VBG,IN,JJ,","
0,risk,little,little,7,JJ,DT,VBG,",",IN
0,risk,",",",",8,",",JJ,DT,IN,CD
0,risk,if,if,9,IN,",",JJ,CD,VBZ
0,risk,one,one,10,CD,IN,",",VBZ,PRP
0,risk,lets,let,11,VBZ,CD,IN,PRP,VB
0,risk,himself,himself,12,PRP,VBZ,CD,VB,VBN
0,risk,be,be,13,VB,PRP,VBZ,VBN,:
0,risk,tamed,tame,14,VBN,VB,PRP,:,XXXX
0,risk,...,...,15,:,VBN,VB,XXXX,XXXX
1,chapter,Chapter,chapter,0,NN,XXXX,XXXX,CD,.
0,chapter,26,26,1,CD,NN,XXXX,.,XXXX
0,chapter,.,.,2,.,CD,NN,XXXX,XXXX
0,wall,Beside,beside,0,IN,XXXX,XXXX,DT,NN
0,wall,the,the,1,DT,IN,XXXX,NN,RB
0,wall,well,well,2,NN,DT,IN,RB,VBD
0,wall,there,there,3,RB,NN,DT,VBD,DT
0,wall,was,be,4,VBD,RB,NN,DT,NN
0,wall,the,the,5,DT,VBD,RB,NN,IN
0,wall,ruin,ruin,6,NN,DT,VBD,IN,DT
0,wall,of,of,7,IN,NN,DT,DT,JJ
0,wall,an,an,8,DT,IN,NN,JJ,NN
0,wall,old,old,9,JJ,DT,IN,NN,NN
0,wall,stone,stone,10,NN,JJ,DT,NN,.
1,wall,wall,wall,11,NN,NN,JJ,.,XXXX
0,wall,.,.,12,.,NN,NN,XXXX,XXXX
0,see,When,when,0,WRB,XXXX,XXXX,PRP,VBD
0,see,I,i,1,PRP,WRB,XXXX,VBD,RB
0,see,came,come,2,VBD,PRP,WRB,RB,IN
0,see,back,back,3,RB,VBD,PRP,IN,PRP$
0,see,from,from,4,IN,RB,VBD,PRP$,NN
0,see,my,my,5,PRP$,IN,RB,NN,","
0,see,work,work,6,NN,PRP$,IN,",",DT
0,see,",",",",7,",",NN,PRP$,DT,JJ
0,see,the,the,8,DT,",",NN,JJ,NN
0,see,next,next,9,JJ,DT,",",NN,","
0,see,evening,even,10,NN,JJ,DT,",",PRP
0,see,",",",",11,",",NN,JJ,PRP,VBD
0,see,I,i,12,PRP,",",NN,VBD,IN
0,see,saw,saw,13,VBD,PRP,",",IN,DT
0,see,from,from,14,IN,VBD,PRP,DT,NN
0,see,some,some,15,DT,IN,VBD,NN,RB
0,see,distance,distance,16,NN,DT,IN,RB,PRP$
0,see,away,away,17,RB,NN,DT,PRP$,JJ
0,see,my,my,18,PRP$,RB,NN,JJ,NN
0,see,little,little,19,JJ,PRP$,RB,NN,VBG
0,see,price,price,20,NN,JJ,PRP$,VBG,IN
0,see,sitting,sit,21,VBG,NN,JJ,IN,NN
0,see,on,on,22,IN,VBG,NN,NN,IN
0,see,top,top,23,NN,IN,VBG,IN,DT
0,see,of,of,24,IN,NN,IN,DT,NN
0,see,a,a,25,DT,IN,NN,NN,","
0,see,wall,wall,26,NN,DT,IN,",",IN
0,see,",",",",27,",",NN,DT,IN,PRP$
0,see,with,with,28,IN,",",NN,PRP$,NNS
0,see,his,his,29,PRP$,IN,",",NNS,VBG
0,see,feet,foot,30,NNS,PRP$,IN,VBG,.
0,see,dangling,dangle,31,VBG,NNS,PRP$,.,XXXX
0,see,.,.,32,.,VBG,NNS,XXXX,XXXX
1,and,And,and,0,CC,XXXX,XXXX,PRP,VBD
0,and,I,i,1,PRP,CC,XXXX,VBD,PRP
0,and,heard,heard,2,VBD,PRP,CC,PRP,VB
0,and,him,him,3,PRP,VBD,PRP,VB,:
0,and,say,say,4,VB,PRP,VBD,:,``
0,and,:,:,5,:,VB,PRP,``,RB
0,and,``,``,6,``,:,VB,RB,PRP
0,and,Then,then,7,RB,``,:,PRP,VBP
0,and,you,you,8,PRP,RB,``,VBP,RB
0,and,do,do,9,VBP,PRP,RB,RB,VB
0,and,n't,n't,10,RB,VBP,PRP,VB,.
0,and,remember,remember,11,VB,RB,VBP,.,XXXX
0,and,.,.,12,.,VB,RB,XXXX,XXXX
0,spot,This,this,0,DT,XXXX,XXXX,VBZ,RB
0,spot,is,be,1,VBZ,DT,XXXX,RB,DT
0,spot,not,not,2,RB,VBZ,DT,DT,JJ
0,spot,the,the,3,DT,RB,VBZ,JJ,NN
0,spot,exact,exact,4,JJ,DT,RB,NN,.
1,spot,spot,spot,5,NN,JJ,DT,.,``
0,spot,.,.,6,.,NN,JJ,``,XXXX
0,spot,``,``,7,``,.,NN,XXXX,XXXX
0,obligate,Another,another,0,DT,XXXX,XXXX,NN,MD
0,obligate,voice,voice,1,NN,DT,XXXX,MD,VB
0,obligate,must,must,2,MD,NN,DT,VB,VBN
0,obligate,have,have,3,VB,MD,NN,VBN,PRP
0,obligate,answered,answer,4,VBN,VB,MD,PRP,","
0,obligate,him,him,5,PRP,VBN,VB,",",IN
0,obligate,",",",",6,",",PRP,VBN,IN,PRP
0,obligate,for,for,7,IN,",",PRP,PRP,VBD
0,obligate,he,he,8,PRP,IN,",",VBD,TO
0,obligate,replied,reply,9,VBD,PRP,IN,TO,PRP
0,obligate,to,to,10,TO,VBD,PRP,PRP,:
0,obligate,it,it,11,PRP,TO,VBD,:,``
0,obligate,:,:,12,:,PRP,TO,``,UH
0,obligate,``,``,13,``,:,PRP,UH,","
0,obligate,Yes,yes,14,UH,``,:,",",UH
0,obligate,",",",",15,",",UH,``,UH,.
0,obligate,yes,yes,16,UH,",",UH,.,XXXX
0,obligate,!,!,17,.,UH,",",XXXX,XXXX
0,contrast,It,it,0,PRP,XXXX,XXXX,VBZ,DT
0,contrast,is,be,1,VBZ,PRP,XXXX,DT,JJ
0,contrast,the,the,2,DT,VBZ,PRP,JJ,NN
0,contrast,right,right,3,JJ,DT,VBZ,NN,","
0,contrast,day,day,4,NN,JJ,DT,",",CC
0,contrast,",",",",5,",",NN,JJ,CC,DT
0,contrast,but,but,6,CC,",",NN,DT,VBZ
0,contrast,this,this,7,DT,CC,",",VBZ,RB
0,contrast,is,be,8,VBZ,DT,CC,RB,DT
0,contrast,not,not,9,RB,VBZ,DT,DT,NN
0,contrast,the,the,10,DT,RB,VBZ,NN,.
0,contrast,place,place,11,NN,DT,RB,.,``
0,contrast,.,.,12,.,NN,DT,``,XXXX
0,contrast,``,``,13,``,.,NN,XXXX,XXXX
0,continue,I,i,0,PRP,XXXX,XXXX,VBD,PRP$
0,continue,continued,continued,1,VBD,PRP,XXXX,PRP$,NN
0,continue,my,my,2,PRP$,VBD,PRP,NN,IN
0,continue,walk,walk,3,NN,PRP$,VBD,IN,DT
0,continue,toward,toward,4,IN,NN,PRP$,DT,NN
0,continue,the,the,5,DT,IN,NN,NN,.
0,continue,wall,wall,6,NN,DT,IN,.,XXXX
0,continue,.,.,7,.,NN,DT,XXXX,XXXX
0,or,At,at,0,IN,XXXX,XXXX,DT,NN
0,or,no,no,1,DT,IN,XXXX,NN,VBD
0,or,time,time,2,NN,DT,IN,VBD,PRP
0,or,did,do,3,VBD,NN,DT,PRP,VBP
0,or,I,i,4,PRP,VBD,NN,VBP,CC
0,or,see,see,5,VBP,PRP,VBD,CC,VBP
1,or,or,or,6,CC,VBP,PRP,VBP,NN
0,or,hear,hear,7,VBP,CC,VBP,NN,.
0,or,anyone,anyone,8,NN,VBP,CC,.,XXXX
0,or,.,.,9,.,NN,VBP,XXXX,XXXX
0,contrast,The,the,0,DT,XXXX,XXXX,JJ,NN
0,contrast,little,little,1,JJ,DT,XXXX,NN,","
0,contrast,prince,prince,2,NN,JJ,DT,",",RB
0,contrast,",",",",3,",",NN,JJ,RB,","
0,contrast,however,however,4,RB,",",NN,",",VBD
0,contrast,",",",",5,",",RB,",",VBD,RB
0,contrast,replied,reply,6,VBD,",",RB,RB,RB
0,contrast,once,once,7,RB,VBD,",",RB,:
0,contrast,again,again,8,RB,RB,VBD,:,``
0,contrast,:,:,9,:,RB,RB,``,:
0,contrast,``,``,10,``,:,RB,:,RB
0,contrast,--,--,11,:,``,:,RB,.
0,contrast,Exactly,exactly,12,RB,:,``,.,XXXX
0,contrast,.,.,13,.,RB,:,XXXX,XXXX
0,see,You,you,0,PRP,XXXX,XXXX,MD,VB
0,see,will,will,1,MD,PRP,XXXX,VB,WRB
1,see,see,see,2,VB,MD,PRP,WRB,PRP$
0,see,where,where,3,WRB,VB,MD,PRP$,NN
0,see,my,my,4,PRP$,WRB,VB,NN,VBZ
0,see,track,track,5,NN,PRP$,WRB,VBZ,","
0,see,begins,begin,6,VBZ,NN,PRP$,",",IN
0,see,",",",",7,",",VBZ,NN,IN,DT
0,see,in,in,8,IN,",",VBZ,DT,NN
0,see,the,the,9,DT,IN,",",NN,.
0,see,sand,sand,10,NN,DT,IN,.,XXXX
0,see,.,.,11,.,NN,DT,XXXX,XXXX
0,have,You,you,0,PRP,XXXX,XXXX,VBP,NN
1,have,have,have,1,VBP,PRP,XXXX,NN,TO
0,have,nothing,nothing,2,NN,VBP,PRP,TO,VB
0,have,to,to,3,TO,NN,VBP,VB,CC
0,have,do,do,4,VB,TO,NN,CC,VB
0,have,but,but,5,CC,VB,TO,VB,IN
0,have,wait,wait,6,VB,CC,VB,IN,PRP
0,have,for,for,7,IN,VB,CC,PRP,RB
0,have,me,me,8,PRP,IN,VB,RB,.
0,have,there,there,9,RB,PRP,IN,.,XXXX
0,have,.,.,10,.,RB,PRP,XXXX,XXXX
0,there,I,i,0,PRP,XXXX,XXXX,MD,VB
0,there,shall,shall,1,MD,PRP,XXXX,VB,RB
0,there,be,be,2,VB,MD,PRP,RB,JJ
1,there,there,there,3,RB,VB,MD,JJ,.
0,there,tonight,tonight,4,JJ,RB,VB,.,``
0,there,.,.,5,.,JJ,RB,``,XXXX
0,there,``,``,6,``,.,JJ,XXXX,XXXX
0,and,I,i,0,PRP,XXXX,XXXX,VBD,RB
0,and,was,be,1,VBD,PRP,XXXX,RB,JJ
0,and,only,only,2,RB,VBD,PRP,JJ,NNS
0,and,twenty,twenty,3,JJ,RB,VBD,NNS,IN
0,and,metres,metre,4,NNS,JJ,RB,IN,DT
0,and,from,from,5,IN,NNS,JJ,DT,NN
0,and,the,the,6,DT,IN,NNS,NN,","
0,and,wall,wall,7,NN,DT,IN,",",CC
0,and,",",",",8,",",NN,DT,CC,PRP
1,and,and,and,9,CC,",",NN,PRP,RB
0,and,I,i,10,PRP,CC,",",RB,VBD
0,and,still,still,11,RB,PRP,CC,VBD,NN
0,and,saw,saw,12,VBD,RB,PRP,NN,.
0,and,nothing,nothing,13,NN,VBD,RB,.,XXXX
0,and,.,.,14,.,NN,VBD,XXXX,XXXX
0,speak,After,after,0,IN,XXXX,XXXX,DT,NN
0,speak,a,a,1,DT,IN,XXXX,NN,DT
0,speak,silence,silence,2,NN,DT,IN,DT,JJ
0,speak,the,the,3,DT,NN,DT,JJ,NN
0,speak,little,little,4,JJ,DT,NN,NN,VBD
0,speak,prince,prince,5,NN,JJ,DT,VBD,RB
0,speak,spoke,spoke,6,VBD,NN,JJ,RB,:
0,speak,again,again,7,RB,VBD,NN,:,``
0,speak,:,:,8,:,RB,VBD,``,PRP
0,speak,``,``,9,``,:,RB,PRP,VBP
0,speak,You,you,10,PRP,``,:,VBP,JJ
0,speak,have,have,11,VBP,PRP,``,JJ,NN
0,speak,good,good,12,JJ,VBP,PRP,NN,.
0,speak,poison,poison,13,NN,JJ,VBP,.,XXXX
0,speak,?,?,14,.,NN,JJ,XXXX,XXXX
0,sure,You,you,0,PRP,XXXX,XXXX,VBP,JJ
0,sure,are,be,1,VBP,PRP,XXXX,JJ,IN
1,sure,sure,sure,2,JJ,VBP,PRP,IN,PRP
0,sure,that,that,3,IN,JJ,VBP,PRP,MD
0,sure,it,it,4,PRP,IN,JJ,MD,RB
0,sure,will,will,5,MD,PRP,IN,RB,VB
0,sure,not,not,6,RB,MD,PRP,VB,PRP
0,sure,make,make,7,VB,RB,MD,PRP,VB
0,sure,me,me,8,PRP,VB,RB,VB,RB
0,sure,suffer,suffer,9,VB,PRP,VB,RB,RB
0,sure,too,too,10,RB,VB,PRP,RB,.
0,sure,long,long,11,RB,RB,VB,.,``
0,sure,?,?,12,.,RB,RB,``,XXXX
0,sure,``,``,13,``,.,RB,XXXX,XXXX
0,contrast,I,i,0,PRP,XXXX,XXXX,VBD,IN
0,contrast,stopped,stop,1,VBD,PRP,XXXX,IN,PRP$
0,contrast,in,in,2,IN,VBD,PRP,PRP$,NNS
0,contrast,my,my,3,PRP$,IN,VBD,NNS,","
0,contrast,tracks,track,4,NNS,PRP$,IN,",",PRP$
0,contrast,",",",",5,",",NNS,PRP$,PRP$,NN
0,contrast,my,my,6,PRP$,",",NNS,NN,JJ
0,contrast,heart,heart,7,NN,PRP$,",",JJ,NN
0,contrast,torn,torn,8,JJ,NN,PRP$,NN,:
0,contrast,asunder,asunder,9,NN,JJ,NN,:,CC
0,contrast,;,;,10,:,NN,JJ,CC,RB
0,contrast,but,but,11,CC,:,NN,RB,PRP
0,contrast,still,still,12,RB,CC,:,PRP,VBD
0,contrast,I,i,13,PRP,RB,CC,VBD,RB
0,contrast,did,do,14,VBD,PRP,RB,RB,VB
0,contrast,not,not,15,RB,VBD,PRP,VB,.
0,contrast,understand,understand,16,VB,RB,VBD,.,XXXX
0,contrast,.,.,17,.,VB,RB,XXXX,XXXX
0,say,``,``,0,``,XXXX,XXXX,RB,VB
0,say,Now,now,1,RB,``,XXXX,VB,RB
0,say,go,go,2,VB,RB,``,RB,","
0,say,away,away,3,RB,VB,RB,",",``
0,say,",",",",4,",",RB,VB,``,VBD
0,say,``,``,5,``,",",RB,VBD,DT
1,say,said,say,6,VBD,``,",",DT,JJ
0,say,the,the,7,DT,VBD,``,JJ,NN
0,say,little,little,8,JJ,DT,VBD,NN,.
0,say,prince,prince,9,NN,JJ,DT,.,XXXX
0,say,.,.,10,.,NN,JJ,XXXX,XXXX
0,want,``,``,0,``,XXXX,XXXX,PRP,VBP
0,want,I,i,1,PRP,``,XXXX,VBP,TO
1,want,want,want,2,VBP,PRP,``,TO,VB
0,want,to,to,3,TO,VBP,PRP,VB,RP
0,want,get,get,4,VB,TO,VBP,RP,IN
0,want,down,down,5,RP,VB,TO,IN,DT
0,want,from,from,6,IN,RP,VB,DT,NN
0,want,the,the,7,DT,IN,RP,NN,.
0,want,wall,wall,8,NN,DT,IN,.,``
0,want,.,.,9,.,NN,DT,``,XXXX
0,want,``,``,10,``,.,NN,XXXX,XXXX
0,and,I,i,0,PRP,XXXX,XXXX,VBD,PRP$
0,and,dropped,drop,1,VBD,PRP,XXXX,PRP$,NNS
0,and,my,my,2,PRP$,VBD,PRP,NNS,","
0,and,eyes,eye,3,NNS,PRP$,VBD,",",RB
0,and,",",",",4,",",NNS,PRP$,RB,","
0,and,then,then,5,RB,",",NNS,",",TO
0,and,",",",",6,",",RB,",",TO,DT
0,and,to,to,7,TO,",",RB,DT,NN
0,and,the,the,8,DT,TO,",",NN,IN
0,and,foot,foot,9,NN,DT,TO,IN,DT
0,and,of,of,10,IN,NN,DT,DT,NN
0,and,the,the,11,DT,IN,NN,NN,:
0,and,wall,wall,12,NN,DT,IN,:,:
0,and,-,-,13,:,NN,DT,:,CC
0,and,-,-,14,:,:,NN,CC,PRP
1,and,and,and,15,CC,:,:,PRP,VBD
0,and,I,i,16,PRP,CC,:,VBD,IN
0,and,leaped,leap,17,VBD,PRP,CC,IN,DT
0,and,into,into,18,IN,VBD,PRP,DT,NN
0,and,the,the,19,DT,IN,VBD,NN,.
0,and,air,air,20,NN,DT,IN,.,XXXX
0,and,.,.,21,.,NN,DT,XXXX,XXXX
0,snake,There,there,0,EX,XXXX,XXXX,IN,PRP
0,snake,before,before,1,IN,EX,XXXX,PRP,","
0,snake,me,me,2,PRP,IN,EX,",",VBG
0,snake,",",",",3,",",PRP,IN,VBG,DT
0,snake,facing,face,4,VBG,",",PRP,DT,JJ
0,snake,the,the,5,DT,VBG,",",JJ,NN
0,snake,little,little,6,JJ,DT,VBG,NN,","
0,snake,prince,prince,7,NN,JJ,DT,",",VBD
0,snake,",",",",8,",",NN,JJ,VBD,CD
0,snake,was,be,9,VBD,",",NN,CD,IN
0,snake,one,one,10,CD,VBD,",",IN,DT
0,snake,of,of,11,IN,CD,VBD,DT,JJ
0,snake,those,those,12,DT,IN,CD,JJ,NNS
0,snake,yellow,yellow,13,JJ,DT,IN,NNS,WDT
1,snake,snakes,snake,14,NNS,JJ,DT,WDT,VBP
0,snake,that,that,15,WDT,NNS,JJ,VBP,RB
0,snake,take,take,16,VBP,WDT,NNS,RB,VB
0,snake,just,just,17,RB,VBP,WDT,VB,NNS
0,snake,thirty,thirty,18,VB,RB,VBP,NNS,TO
0,snake,seconds,second,19,NNS,VB,RB,TO,VB
0,snake,to,to,20,TO,NNS,VB,VB,PRP$
0,snake,bring,bring,21,VB,TO,NNS,PRP$,NN
0,snake,your,your,22,PRP$,VB,TO,NN,TO
0,snake,life,life,23,NN,PRP$,VB,TO,DT
0,snake,to,to,24,TO,NN,PRP$,DT,NN
0,snake,an,an,25,DT,TO,NN,NN,.
0,snake,end,end,26,NN,DT,TO,.,XXXX
0,snake,.,.,27,.,NN,DT,XXXX,XXXX
0,contrast,Even,even,0,RB,XXXX,XXXX,IN,PRP
0,contrast,as,a,1,IN,RB,XXXX,PRP,VBD
