isfocus,focus,word,normalized_words,index,POS,-1POS,-2POS,+1POS,+2POS,prediction
0,contrast,at,at,20,16,8,9,9,8,0
0,contrast,a,a,21,9,16,8,8,11,0
0,contrast,reduced,reduce,22,8,9,16,11,22,0
0,contrast,level,level,23,11,8,9,22,15,0
0,contrast,after,after,24,22,11,8,15,31,0
0,contrast,PP1,pp1,25,15,22,11,31,23,0
0,contrast,and,and,26,31,15,22,23,12,0
0,contrast,PP2,pp2,27,23,31,15,12,24,0
0,contrast,treatments,treatment,28,12,23,31,24,6,0
0,contrast,.,.,29,24,12,23,6,40,0
0,contrast,The,the,0,6,24,12,40,40,0
0,contrast,peptide,peptide,1,16,40,40,11,23,0
0,contrast,representing,represent,2,11,16,40,23,16,1
0,contrast,FAK1,fak1,3,23,11,16,16,5,0
0,contrast,Y576/Y577,y576/y577,4,16,23,11,5,40,0
0,contrast,is,be,5,5,16,23,40,40,0
0,contrast,a,a,6,22,40,40,36,12,0
0,contrast,genuine,genuine,7,36,22,40,12,24,0
0,contrast,substrate,substrate,8,12,36,22,24,11,0
0,contrast,for,for,9,24,12,36,11,22,0
0,contrast,Src,src,10,11,24,12,22,5,0
0,contrast,",",",",11,22,11,24,5,40,0
0,contrast,which,which,12,5,22,11,40,40,0
0,contrast,was,be,13,7,40,40,39,24,0
0,contrast,not,not,14,39,7,40,24,24,0
0,contrast,detected,detect,15,24,39,7,24,22,0
0,contrast,in,in,16,24,24,39,22,36,0
0,contrast,the,the,17,22,24,24,36,5,0
0,contrast,UM,um,18,36,22,24,5,41,0
0,contrast,cell,cell,19,5,36,22,41,40,0
0,contrast,line,line,20,40,5,36,40,40,0
0,contrast,comparison,comparison,21,40,40,40,22,36,0
0,contrast,",",",",22,22,41,40,36,12,0
0,contrast,but,but,23,36,22,41,12,4,0
0,contrast,phosphorylation,phosphorylation,24,12,36,22,4,41,0
0,contrast,was,be,25,4,12,36,41,9,0
0,contrast,significantly,significantly,26,40,4,12,9,16,0
0,contrast,downregulated,downregulated,27,9,41,4,16,32,0
0,contrast,by,by,28,16,9,41,32,5,0
0,contrast,PP1,pp1,29,32,16,9,5,40,0
0,contrast,and,and,30,5,32,16,40,40,0
0,contrast,PP2,pp2,31,40,40,40,38,36,0
0,contrast,treatments,treatment,32,38,41,40,36,34,0
0,contrast,.,.,33,36,38,41,34,22,0
0,observe,In,in,0,34,36,38,22,24,0
0,observe,the,the,1,22,34,36,24,5,0
0,observe,control,control,2,24,22,34,5,41,0
0,observe,experiment,experiment,3,5,24,22,41,40,0
0,observe,",",",",4,40,5,24,40,40,0
0,observe,in,in,5,40,40,40,22,35,0
0,observe,which,which,6,22,41,40,35,34,0
0,observe,we,we,7,35,22,41,34,33,0
0,observe,added,add,8,34,35,22,33,9,0
0,observe,the,the,9,33,34,35,9,16,0
0,observe,inactive,inactive,10,9,33,34,16,11,0
0,observe,analogue,analogue,11,16,9,33,11,9,0
0,observe,of,of,12,11,16,9,9,16,0
0,observe,PP1,pp1,13,9,11,16,16,4,0
0,observe,(,(,14,16,9,11,4,41,0
0,observe,PP3,pp3,15,4,16,9,41,32,0
0,observe,),),16,40,4,16,32,9,0
0,observe,to,to,17,32,41,4,9,12,0
0,observe,cell,cell,18,9,32,41,12,16,0
0,observe,lysates,lysates,19,12,9,32,16,5,0
0,observe,",",",",20,16,12,9,5,40,0
0,observe,we,we,21,5,16,12,40,40,0
0,observe,did,do,22,40,40,40,16,5,0
0,observe,not,not,23,16,41,40,5,41,0
1,observe,observe,observe,24,5,16,41,41,32,0
0,observe,a,a,25,40,5,16,32,9,0
0,observe,loss,loss,26,32,41,5,9,16,0
0,observe,of,of,27,9,32,41,16,5,0
0,observe,kinase,kinase,28,16,9,32,5,40,0
0,observe,activity,activity,29,5,16,9,40,40,0
0,observe,(,(,30,7,40,40,22,32,0
0,observe,not,not,31,22,7,40,32,9,0
0,observe,shown,show,32,32,22,7,9,12,0
0,observe,),),33,9,32,22,12,5,0
0,observe,.,.,34,12,9,32,5,40,0
0,and,The,the,0,5,12,9,40,40,0
0,and,kinase,kinase,1,40,40,40,39,35,0
0,and,activity,activity,2,39,41,40,35,9,0
0,and,of,of,3,35,39,41,9,19,0
0,and,metastasis,metastasis,4,9,35,39,19,5,0
0,and,tissue,tissue,5,19,9,35,5,41,0
1,and,and,and,6,5,19,9,41,9,0
0,and,UM,um,7,40,5,19,9,12,0
0,and,tissue,tissue,8,9,41,5,12,16,0
0,and,differed,differ,9,12,9,41,16,11,0
0,and,marginally,marginally,10,16,12,9,11,12,0
0,and,(,(,11,11,16,12,12,32,0
0,and,<,<,12,12,11,16,32,27,0
0,and,xref,xref,13,32,12,11,27,9,0
0,and,ref-type=,ref-type=,14,27,32,12,9,16,0
0,and,'','',15,9,27,32,16,24,0
0,and,fig,fig,16,16,9,27,24,5,0
0,and,'','',17,24,16,9,5,40,0
0,and,rid=,rid=,18,5,24,16,40,40,0
0,and,'','',19,40,40,40,22,36,0
0,and,fig2,fig2,20,22,41,40,36,9,0
0,and,'','',21,36,22,41,9,12,0
0,and,>,>,22,9,36,22,12,24,0
0,and,Figure,figure,23,12,9,36,24,11,0
0,and,2C,2c,24,24,12,9,11,9,0
0,and,<,<,25,11,24,12,9,16,0
0,and,/xref,/xref,26,9,11,24,16,6,0
0,and,>,>,27,16,9,11,6,41,0
0,and,),),28,6,16,9,41,40,0
0,and,",",",",29,40,6,16,40,40,0
0,and,and,and,30,40,40,40,22,36,0
0,and,incubation,incubation,31,22,41,40,36,24,0
0,and,with,with,32,36,22,41,24,24,0
0,and,PP1,pp1,33,24,36,22,24,11,0
0,and,(,(,34,24,24,36,11,19,0
0,and,10,10,35,11,24,24,19,4,0
0,and,<,<,36,19,11,24,4,41,0
0,and,i,i,37,4,19,11,41,9,0
0,and,>,>,38,40,4,19,9,16,0
0,and,μ,μ,39,9,41,4,16,32,0
0,and,<,<,40,16,9,41,32,5,0
0,and,/i,/i,41,32,16,9,5,40,0
0,and,>,>,42,5,32,16,40,40,0
0,and,<,<,43,9,40,40,12,16,0
0,and,sc,sc,44,12,9,40,16,34,0
0,and,>,>,45,16,12,9,34,11,0
0,and,M,m,46,34,16,12,11,22,0
0,and,<,<,47,11,34,16,22,11,0
0,and,/sc,/sc,48,22,11,34,11,9,0
0,and,>,>,49,11,22,11,9,12,0
0,and,),),50,9,11,22,12,16,0
0,and,resulted,result,51,12,9,11,16,5,0
0,and,in,in,52,16,12,9,5,40,0
0,and,a,a,53,5,16,12,40,40,0
0,and,decimation,decimation,54,40,40,40,22,35,0
0,and,of,of,55,22,41,40,35,9,0
0,and,kinase,kinase,56,35,22,41,9,12,0
0,and,activity,activity,57,9,35,22,12,16,0
0,and,similar,similar,58,12,9,35,16,4,0
0,and,to,to,59,16,12,9,4,41,0
0,and,the,the,60,4,16,12,41,22,0
0,and,inhibition,inhibition,61,40,4,16,22,32,0
0,and,that,that,62,22,41,4,32,11,0
0,and,we,we,63,32,22,41,11,12,0
0,and,observed,observe,64,11,32,22,12,5,0
0,and,in,in,65,12,11,32,5,40,0
0,and,UM,um,66,5,12,11,40,40,0
0,and,tissue,tissue,67,40,40,40,22,35,0
0,and,(,(,68,22,41,40,35,9,0
0,and,<,<,69,35,22,41,9,16,0
0,and,xref,xref,70,9,35,22,16,11,0
0,and,ref-type=,ref-type=,71,16,9,35,11,9,0
0,and,'','',72,11,16,9,9,16,0
0,and,fig,fig,73,9,11,16,16,6,0
0,and,'','',74,16,9,11,6,41,0
0,and,rid=,rid=,75,6,16,9,41,40,0
0,and,'','',76,40,6,16,40,40,0
0,and,fig3,fig3,77,40,40,40,7,22,0
0,and,'','',78,7,41,40,22,35,0
0,and,>,>,79,22,7,41,35,25,0
0,and,Figure,figure,80,35,22,7,25,12,0
0,and,3B,3b,81,25,35,22,12,11,0
0,and,<,<,82,12,25,35,11,9,0
0,and,/xref,/xref,83,11,12,25,9,16,0
0,and,>,>,84,9,11,12,16,11,0
0,and,),),85,16,9,11,11,9,0
0,and,.,.,86,11,16,9,9,16,0
0,and,To,to,0,9,11,16,16,4,0
0,and,validate,validate,1,16,9,11,4,41,0
0,and,Src,src,2,4,16,9,41,32,0
0,and,activity,activity,3,40,4,16,32,9,0
0,and,",",",",4,32,41,4,9,16,0
0,and,Mel270,mel270,5,9,32,41,16,5,0
0,and,was,be,6,16,9,32,5,40,0
0,and,transfected,transfected,7,5,16,9,40,40,0
0,and,with,with,8,9,40,40,12,16,0
0,and,two,two,9,12,9,40,16,32,0
0,and,siRNA,sirna,10,16,12,9,32,5,0
0,and,constructs,construct,11,32,16,12,5,40,0
0,and,that,that,12,5,32,16,40,40,0
0,and,target,target,13,40,40,40,22,35,0
0,and,Src,src,14,22,41,40,35,24,0
1,and,and,and,15,35,22,41,24,24,0
0,and,reduced,reduce,16,24,35,22,24,12,0
0,and,kinase,kinase,17,24,24,35,12,5,0
0,and,activity,activity,18,12,24,24,5,40,0
0,and,(,(,19,5,12,24,40,40,0
0,and,<,<,20,22,40,40,35,24,0
0,and,xref,xref,21,35,22,40,24,24,0
0,and,ref-type=,ref-type=,22,24,35,22,24,9,0
0,and,'','',23,24,24,35,9,19,0
0,and,fig,fig,24,9,24,24,19,5,0
0,and,'','',25,19,9,24,5,40,0
0,and,rid=,rid=,26,5,19,9,40,40,0
0,and,'','',27,22,40,40,15,24,0
0,and,fig3,fig3,28,15,22,40,24,24,0
0,and,'','',29,24,15,22,24,35,0
0,and,>,>,30,24,24,15,35,6,0
0,and,Figure,figure,31,35,24,24,6,41,0
0,and,3B,3b,32,6,35,24,41,40,0
0,and,<,<,33,40,6,35,40,40,0
0,and,/xref,/xref,34,40,40,40,22,15,0
0,and,>,>,35,22,41,40,15,31,0
0,and,),),36,15,22,41,31,22,0
0,and,.,.,37,31,15,22,22,13,0
0,and,<,<,0,22,31,15,13,11,0
0,and,sec-title,sec-title,1,13,22,31,11,9,0
0,and,level=,level=,2,11,13,22,9,16,0
0,and,'','',3,9,11,13,16,15,0
0,and,2,2,4,16,9,11,15,31,0
0,and,'','',5,15,16,9,31,22,0
0,and,>,>,6,31,15,16,22,4,0
0,and,Regulation,regulation,7,22,31,15,4,41,0
0,and,of,of,8,4,22,31,41,32,0
0,and,ERK1/2,erk1/2,9,40,4,22,32,9,0
1,and,and,and,10,32,41,4,9,16,0
0,and,growth,growth,11,9,32,41,16,5,0
0,and,<,<,12,16,9,32,5,40,0
0,and,/sec-title,/sec-title,13,5,16,9,40,40,0
0,and,>,>,14,22,40,40,32,22,0
0,analyze,To,to,0,32,22,40,22,11,0
0,analyze,investigate,investigate,1,22,32,22,11,9,0
0,analyze,whether,whether,2,11,22,32,9,12,0
0,analyze,Src,src,3,9,11,22,12,16,0
0,analyze,contributes,contributes,4,12,9,11,16,21,0
0,analyze,to,to,5,16,12,9,21,16,0
0,analyze,ERK1/2,erk1/2,6,21,16,12,16,4,0
0,analyze,activation,activation,7,16,21,16,4,11,0
0,analyze,in,in,8,4,16,21,11,9,0
0,analyze,Mel270,mel270,9,11,4,16,9,12,0
0,analyze,",",",",10,9,11,4,12,16,0
0,analyze,we,we,11,12,9,11,16,5,0
0,analyze,analysed,analyse,12,16,12,9,5,40,0
0,analyze,the,the,13,5,16,12,40,40,0
0,analyze,two,two,14,40,40,40,39,22,0
0,analyze,Src,src,15,39,41,40,22,35,0
0,analyze,siRNA-transfected,sirna-transfected,16,22,39,41,35,4,0
0,analyze,cell,cell,17,35,22,39,4,22,0
0,analyze,cultures,culture,18,4,35,22,22,35,0
0,analyze,with,with,19,22,4,35,35,24,0
0,analyze,the,the,20,35,22,4,24,29,0
0,analyze,MAPK,mapk,21,24,35,22,29,9,0
0,analyze,antibody,antibody,22,29,24,35,9,16,0
0,analyze,array,array,23,9,29,24,16,11,0
0,analyze,.,.,24,16,9,29,11,16,0
0,contrast,At,at,0,11,16,9,16,22,0
0,contrast,24,24,1,16,11,16,22,32,0
0,contrast,and,and,2,22,16,11,32,4,0
0,contrast,48,48,3,32,22,16,4,41,0
0,contrast,h,h,4,4,32,22,41,9,0
0,contrast,after,after,5,40,4,32,9,16,0
0,contrast,transfection,transfection,6,9,41,4,16,32,0
0,contrast,with,with,7,16,9,41,32,24,0
0,contrast,Src,src,8,32,16,9,24,5,0
0,contrast,siRNA,sirna,9,24,32,16,5,40,0
0,contrast,",",",",10,5,24,32,40,40,0
0,contrast,we,we,11,40,40,40,7,22,0
0,contrast,observed,observe,12,7,41,40,22,35,1
0,contrast,a,a,13,22,7,41,35,12,0
0,contrast,reduced,reduce,14,35,22,7,12,7,0
0,contrast,ERK1,erk1,15,12,35,22,7,12,0
0,contrast,phosphorylation,phosphorylation,16,7,12,35,12,4,0
0,contrast,",",",",17,12,7,12,4,7,0
0,contrast,whereas,whereas,18,4,12,7,7,22,0
0,contrast,ERK2,erk2,19,7,4,12,22,35,0
0,contrast,phosphorylation,phosphorylation,20,22,7,4,35,11,0
0,contrast,was,be,21,35,22,7,11,9,0
0,contrast,minimally,minimally,22,11,35,22,9,16,0
0,contrast,affected,affected,23,9,11,35,16,6,0
0,contrast,(,(,24,16,9,11,6,41,0
0,contrast,<,<,25,6,16,9,41,40,0
0,contrast,xref,xref,26,40,6,16,40,40,0
0,contrast,ref-type=,ref-type=,27,9,40,40,12,16,0
0,contrast,'','',28,12,9,40,16,32,0
0,contrast,fig,fig,29,16,12,9,32,9,0
0,contrast,'','',30,32,16,12,9,16,0
0,contrast,rid=,rid=,31,9,32,16,16,5,0
0,contrast,'','',32,16,9,32,5,40,0
0,contrast,fig4,fig4,33,5,16,9,40,40,0
0,contrast,'','',34,40,40,40,22,35,0
0,contrast,>,>,35,22,41,40,35,22,0
0,contrast,Figure,figure,36,35,22,41,22,29,0
0,contrast,4,4,37,22,35,22,29,31,0
0,contrast,<,<,38,29,22,35,31,6,0
0,contrast,/xref,/xref,39,31,29,22,6,6,0
0,contrast,>,>,40,6,31,29,6,22,0
0,contrast,),),41,6,6,31,22,35,0
0,contrast,.,.,42,22,6,6,35,24,0
0,investigate,Whether,whether,0,35,22,6,24,12,0
0,investigate,Src,src,1,24,35,22,12,11,0
0,investigate,inhibition,inhibition,2,12,24,35,11,9,0
0,investigate,and,and,3,11,12,24,9,17,0
0,investigate,consequently,consequently,4,9,11,12,17,32,0
0,investigate,a,a,5,17,9,11,32,11,0
0,investigate,lowered,lower,6,32,17,9,11,16,0
0,investigate,ERK,erk,7,11,32,17,16,4,0
0,investigate,activation,activation,8,16,11,32,4,41,0
0,investigate,in,in,9,4,16,11,41,9,0
0,investigate,UM,um,10,40,4,16,9,16,0
0,investigate,cell,cell,11,9,41,4,16,32,0
0,investigate,lines,line,12,16,9,41,32,5,0
0,investigate,is,be,13,32,16,9,5,40,0
0,investigate,associated,associate,14,5,32,16,40,40,0
0,investigate,with,with,15,40,40,40,22,15,0
0,investigate,a,a,16,22,41,40,15,31,0
0,investigate,reduced,reduce,17,15,22,41,31,22,0
0,investigate,growth,growth,18,31,15,22,22,4,0
0,investigate,was,be,19,22,31,15,4,9,0
1,investigate,investigated,investigate,20,4,22,31,9,16,0
0,investigate,with,with,21,9,4,22,16,4,0
0,investigate,the,the,22,16,9,4,4,11,0
0,investigate,WST-1,wst-1,23,4,16,9,11,22,0
0,investigate,viability,viability,24,11,4,16,22,35,0
0,investigate,assay,assay,25,22,11,4,35,24,0
0,investigate,(,(,26,35,22,11,24,12,0
0,investigate,<,<,27,24,35,22,12,11,0
0,investigate,xref,xref,28,12,24,35,11,23,0
0,investigate,ref-type=,ref-type=,29,11,12,24,23,12,0
0,investigate,'','',30,23,11,12,12,16,0
0,investigate,fig,fig,31,12,23,11,16,5,0
0,investigate,'','',32,16,12,23,5,40,0
0,investigate,rid=,rid=,33,5,16,12,40,40,0
0,investigate,'','',34,22,40,40,15,6,0
0,investigate,fig5,fig5,35,15,22,40,6,6,0
0,investigate,'','',36,6,15,22,6,41,0
0,investigate,>,>,37,6,6,15,41,40,0
0,investigate,Figure,figure,38,40,6,6,40,40,0
0,investigate,5,5,39,40,40,40,30,5,0
0,investigate,<,<,40,30,41,40,5,40,0
0,investigate,/xref,/xref,41,5,30,41,40,40,0
0,investigate,>,>,42,22,40,40,35,22,0
0,investigate,),),43,35,22,40,22,24,0
0,investigate,.,.,44,22,35,22,24,24,0
0,contrast,All,all,0,24,22,35,24,4,0
0,contrast,UM,um,1,24,24,22,4,41,0
0,contrast,cell,cell,2,4,24,24,41,32,0
0,contrast,lines,line,3,40,4,24,32,9,0
0,contrast,showed,show,4,32,41,4,9,12,0
0,contrast,a,a,5,9,32,41,12,16,0
0,contrast,PP1-dose,pp1-dose,6,12,9,32,16,5,0
0,contrast,and,and,7,16,12,9,5,40,0
0,contrast,time,time,8,5,16,12,40,40,0
0,contrast,(,(,9,40,40,40,7,39,0
0,contrast,1–6,1–6,10,7,41,40,39,35,0
0,contrast,days,day,11,39,7,41,35,22,0
0,contrast,),),12,35,39,7,22,24,0
0,contrast,#NAME?,#NAME?,13,22,35,39,24,35,0
0,contrast,reduction,reduction,14,24,22,35,35,11,0
0,contrast,in,in,15,35,24,22,11,19,0
0,contrast,cell,cell,16,11,35,24,19,5,0
0,contrast,viability,viability,17,19,11,35,5,41,0
0,contrast,but,but,18,5,19,11,41,40,0
0,contrast,the,the,19,40,5,19,40,40,0
0,contrast,magnitude,magnitude,20,40,40,40,22,35,0
0,contrast,of,of,21,22,41,40,35,22,0
0,contrast,the,the,22,35,22,41,22,9,0
0,contrast,response,response,23,22,35,22,9,4,0
0,contrast,differed,differ,24,9,22,35,4,41,0
0,contrast,widely,widely,25,4,9,22,41,32,0
0,contrast,.,.,26,40,4,9,32,9,0
0,affect,In,in,0,32,41,4,9,16,0
0,affect,general,general,1,9,32,41,16,5,0
0,affect,",",",",2,16,9,32,5,40,0
0,affect,the,the,3,5,16,9,40,40,0
0,affect,metastatic,metastatic,4,7,40,40,22,32,0
0,affect,UM,um,5,22,7,40,32,9,0
0,affect,cell,cell,6,32,22,7,9,12,0
0,affect,lines,line,7,9,32,22,12,5,0
0,affect,were,be,8,12,9,32,5,40,0
0,affect,less,less,9,5,12,9,40,40,0
0,affect,affected,affected,10,16,40,40,8,5,0
0,affect,by,by,11,8,16,40,5,40,0
0,affect,PP1,pp1,12,5,8,16,40,40,0
0,affect,.,.,13,9,40,40,12,16,0
0,and,We,we,0,12,9,40,16,32,0
0,and,also,also,1,16,12,9,32,9,0
0,and,determined,determine,2,32,16,12,9,16,0
0,and,the,the,3,9,32,16,16,7,0
0,and,growth,growth,4,16,9,32,7,32,0
0,and,inhibition,inhibition,5,7,16,9,32,11,0
0,and,rate,rate,6,32,7,16,11,24,0
0,and,of,of,7,11,32,7,24,8,0
0,and,PP1,pp1,8,24,11,32,8,16,0
0,and,in,in,9,8,24,11,16,5,0
0,and,cultures,culture,10,16,8,24,5,40,0
0,and,of,of,11,5,16,8,40,40,0
0,and,five,five,12,22,40,40,32,9,0
0,and,primary,primary,13,32,22,40,9,16,0
0,and,UM,um,14,9,32,22,16,11,0
0,and,cell,cell,15,16,9,32,11,8,0
0,and,cultures,culture,16,11,16,9,8,19,0
1,and,and,and,17,8,11,16,19,4,0
0,and,observed,observe,18,19,8,11,4,9,0
0,and,an,an,19,4,19,8,9,16,0
0,and,increased,increase,20,9,4,19,16,11,0
0,and,sensitivity,sensitivity,21,16,9,4,11,9,0
0,and,to,to,22,11,16,9,9,16,0
0,and,PP1,pp1,23,9,11,16,16,11,0
0,and,treatment,treatment,24,16,9,11,11,9,0
0,and,compared,compare,25,11,16,9,9,5,0
0,and,with,with,26,9,11,16,5,40,0
0,and,the,the,27,5,9,11,40,40,0
0,and,cell,cell,28,40,40,40,12,16,0
0,and,lines,line,29,12,41,40,16,4,0
0,and,.,.,30,16,12,41,4,41,0
0,obligate,We,we,0,4,16,12,41,32,0
0,obligate,had,have,1,40,4,16,32,9,0
0,obligate,to,to,2,32,41,4,9,12,0
0,obligate,take,take,3,9,32,41,12,16,1
0,obligate,samples,sample,4,12,9,32,16,5,0
0,obligate,at,at,5,16,12,9,5,40,0
0,obligate,day,day,6,5,16,12,40,40,0
0,obligate,3,3,7,40,40,40,12,16,0
0,obligate,of,of,8,12,41,40,16,4,0
0,obligate,PP1,pp1,9,16,12,41,4,41,0
0,obligate,treatment,treatment,10,4,16,12,41,32,0
0,obligate,because,because,11,40,4,16,32,9,0
0,obligate,",",",",12,32,41,4,9,16,0
0,obligate,thereafter,thereafter,13,9,32,41,16,5,0
0,obligate,",",",",14,16,9,32,5,40,0
0,obligate,massive,massive,15,5,16,9,40,40,0
0,obligate,cell,cell,16,40,40,40,39,35,0
0,obligate,death,death,17,39,41,40,35,9,0
0,obligate,occurred,occur,18,35,39,41,9,19,0
0,obligate,(,(,19,9,35,39,19,5,0
0,obligate,<,<,20,19,9,35,5,41,0
0,obligate,xref,xref,21,5,19,9,41,9,0
0,obligate,ref-type=,ref-type=,22,40,5,19,9,12,0
0,obligate,'','',23,9,41,5,12,16,0
0,obligate,fig,fig,24,12,9,41,16,32,0
0,obligate,'','',25,16,12,9,32,4,0
0,obligate,rid=,rid=,26,32,16,12,4,24,0
0,obligate,'','',27,4,32,16,24,5,0
0,obligate,fig5,fig5,28,24,4,32,5,40,0
0,obligate,'','',29,5,24,4,40,40,0
0,obligate,>,>,30,9,40,40,16,32,0
0,obligate,Figure,figure,31,16,9,40,32,24,0
0,obligate,5B,5b,32,32,16,9,24,34,0
0,obligate,<,<,33,24,32,16,34,9,0
0,obligate,/xref,/xref,34,34,24,32,9,16,0
0,obligate,>,>,35,9,34,24,16,16,0
0,obligate,),),36,16,9,34,16,5,0
0,obligate,.,.,37,16,16,9,5,40,0
0,reduce,<,<,0,5,16,16,40,40,0
0,reduce,sec-title,sec-title,1,40,40,40,16,5,0
0,reduce,level=,level=,2,16,41,40,5,41,0
0,reduce,'','',3,5,16,41,41,22,0
0,reduce,2,2,4,40,5,16,22,32,0
0,reduce,'','',5,22,41,5,32,5,0
0,reduce,>,>,6,32,22,41,5,40,0
0,reduce,Src,src,7,5,32,22,40,40,0
0,reduce,protein,protein,8,40,40,40,22,35,0
0,reduce,is,be,9,22,41,40,35,10,0
1,reduce,reduced,reduce,10,35,22,41,10,35,0
0,reduce,in,in,11,10,35,22,35,8,0
0,reduce,metastasis,metastasis,12,35,10,35,8,7,0
0,reduce,cell,cell,13,8,35,10,7,8,0
0,reduce,line,line,14,7,8,35,8,11,0
0,reduce,<,<,15,8,7,8,11,22,0
0,reduce,/sec-title,/sec-title,16,11,8,7,22,11,0
0,reduce,>,>,17,22,11,8,11,16,0
0,regulate,Src,src,0,11,22,11,16,5,0
0,regulate,is,be,1,16,11,22,5,40,0
1,regulate,regulated,regulate,2,5,16,11,40,40,0
0,regulate,by,by,3,22,40,40,32,22,0
0,regulate,the,the,4,32,22,40,22,4,0
0,regulate,phosphorylation,phosphorylation,5,22,32,22,4,12,0
0,regulate,of,of,6,4,22,32,12,19,0
0,regulate,tyrosine,tyrosine,7,12,4,22,19,24,0
0,regulate,residues,residue,8,19,12,4,24,5,0
0,regulate,at,at,9,24,19,12,5,40,0
0,regulate,position,position,10,5,24,19,40,40,0
0,regulate,416,416,11,7,40,40,8,24,0
0,regulate,(,(,12,8,7,40,24,36,0
0,regulate,Y416,y416,13,24,8,7,36,39,0
0,regulate,),),14,36,24,8,39,29,0
0,regulate,and,and,15,39,36,24,29,31,0
0,regulate,527,527,16,29,39,36,31,22,0
0,regulate,(,(,17,31,29,39,22,5,0
0,regulate,Y527,y527,18,22,31,29,5,40,0
0,regulate,),),19,5,22,31,40,40,0
0,regulate,.,.,20,9,40,40,16,36,0
0,low,The,the,0,16,9,40,36,22,0
0,low,expression,expression,1,36,16,9,22,24,0
0,low,of,of,2,22,36,16,24,5,0
0,low,phosphorylated,phosphorylated,3,24,22,36,5,40,0
0,low,Src,src,4,5,24,22,40,40,0
0,low,Y416,y416,5,22,40,40,35,9,0
0,low,",",",",6,35,22,40,9,19,0
0,low,which,which,7,9,35,22,19,4,0
0,low,is,be,8,19,9,35,4,7,0
0,low,associated,associate,9,4,19,9,7,11,0
0,low,with,with,10,7,4,19,11,36,0
0,low,an,an,11,11,7,4,36,23,0
0,low,active,active,12,36,11,7,23,16,0
0,low,conformation,conformation,13,23,36,11,16,24,0
0,low,",",",",14,16,23,36,24,12,0
0,low,was,be,15,24,16,23,12,5,0
1,low,low,low,16,12,24,16,5,41,0
0,low,in,in,17,5,12,24,41,40,0
0,low,the,the,18,40,5,12,40,40,0
0,low,metastatic,metastatic,19,40,40,40,17,4,0
0,low,UM,um,20,17,41,40,4,41,0
0,low,cell,cell,21,4,17,41,41,32,0
0,low,lines,line,22,40,4,17,32,9,0
0,low,(,(,23,32,41,4,9,12,0
0,low,<,<,24,9,32,41,12,16,0
0,low,xref,xref,25,12,9,32,16,5,0
0,low,ref-type=,ref-type=,26,16,12,9,5,40,0
0,low,'','',27,5,16,12,40,40,0
0,low,fig,fig,28,40,40,40,17,4,0
0,low,'','',29,17,41,40,4,41,0
0,low,rid=,rid=,30,4,17,41,41,32,0
0,low,'','',31,40,4,17,32,9,0
0,low,fig6,fig6,32,32,41,4,9,16,0
0,low,'','',33,9,32,41,16,5,0
0,low,>,>,34,16,9,32,5,40,0
0,low,Figure,figure,35,5,16,9,40,40,0
0,low,6A,6a,36,16,40,40,8,5,0
0,low,<,<,37,8,16,40,5,40,0
0,low,/xref,/xref,38,5,8,16,40,40,0
0,low,>,>,39,11,40,40,9,4,0
0,low,),),40,9,11,40,4,9,0
0,low,.,.,41,4,9,11,9,12,0
0,and,Surprisingly,surprisingly,0,9,4,9,12,16,0
0,and,",",",",1,12,9,4,16,32,0
0,and,the,the,2,16,12,9,32,9,0
0,and,phosphorylation,phosphorylation,3,32,16,12,9,12,0
0,and,of,of,4,9,32,16,12,16,0
0,and,Y527,y527,5,12,9,32,16,5,0
0,and,",",",",6,16,12,9,5,40,0
0,and,which,which,7,5,16,12,40,40,0
0,and,is,be,8,9,40,40,12,36,0
0,and,associated,associate,9,12,9,40,36,22,0
0,and,with,with,10,36,12,9,22,32,0
0,and,an,an,11,22,36,12,32,24,0
0,and,inactive,inactive,12,32,22,36,24,34,0
0,and,conformation,conformation,13,24,32,22,34,32,0
0,and,",",",",14,34,24,32,32,9,0
0,and,was,be,15,32,34,24,9,8,0
0,and,also,also,16,9,32,34,8,19,0
0,and,low,low,17,8,9,32,19,4,0
0,and,",",",",18,19,8,9,4,37,0
1,and,and,and,19,4,19,8,37,32,0
0,and,a,a,20,37,4,19,32,27,0
0,and,subsequent,subsequent,21,32,37,4,27,29,0
0,and,analysis,analysis,22,27,32,37,29,23,0
0,and,indicated,indicate,23,29,27,32,23,19,0
0,and,that,that,24,23,29,27,19,5,0
0,and,Src,src,25,19,23,29,5,40,0
0,and,expression,expression,26,5,19,23,40,40,0
0,and,is,be,27,7,40,40,22,32,0
0,and,low,low,28,22,7,40,32,9,0
0,and,in,in,29,32,22,7,9,12,0
0,and,metastatic,metastatic,30,9,32,22,12,16,0
0,and,UM,um,31,12,9,32,16,11,0
0,and,cell,cell,32,16,12,9,11,9,0
0,and,lines,line,33,11,16,12,9,16,0
0,and,.,.,34,9,11,16,16,5,0
0,cause,Therefore,therefore,0,16,9,11,5,40,0
0,cause,",",",",1,5,16,9,40,40,0
0,cause,the,the,2,40,40,40,11,9,0
0,cause,difference,difference,3,11,41,40,9,16,0
0,cause,between,between,4,9,11,41,16,24,0
0,cause,kinase,kinase,5,16,9,11,24,12,0
0,cause,activity,activity,6,24,16,9,12,11,0
0,cause,in,in,7,12,24,16,11,9,0
0,cause,metastatic,metastatic,8,11,12,24,9,8,0
0,cause,cell,cell,9,9,11,12,8,4,0
