word,normalized_words,focus,index,POS,-1POS,-2POS,+1POS,+2POS
And,and,1,0,CC,N/A,N/A,",",IN
",",",",0,1,",",CC,N/A,IN,DT
after,after,0,2,IN,",",CC,DT,JJ
a,a,0,3,DT,IN,",",JJ,NN
little,little,0,4,JJ,DT,IN,NN,","
silence,silence,0,5,NN,JJ,DT,",",PRP
",",",",0,6,",",NN,JJ,PRP,VBD
he,he,0,7,PRP,",",NN,VBD,RB
spoke,spoke,0,8,VBD,PRP,",",RB,:
again,again,0,9,RB,VBD,PRP,:,``
:,:,0,10,:,RB,VBD,``,DT
``,``,0,11,``,:,RB,DT,NNS
The,the,0,12,DT,``,:,NNS,VBP
stars,star,0,13,NNS,DT,``,VBP,JJ
are,be,0,14,VBP,NNS,DT,JJ,","
beautiful,beautiful,0,15,JJ,VBP,NNS,",",IN
",",",",0,16,",",JJ,VBP,IN,IN
because,because,0,17,IN,",",JJ,IN,DT
of,of,0,18,IN,IN,",",DT,NN
a,a,0,19,DT,IN,IN,NN,WDT
flower,flower,0,20,NN,DT,IN,WDT,MD
that,that,0,21,WDT,NN,DT,MD,RB
can,can,0,22,MD,WDT,NN,RB,VB
not,not,0,23,RB,MD,WDT,VB,VBN
be,be,0,24,VB,RB,MD,VBN,.
seen,see,0,25,VBN,VB,RB,.,``
.,.,0,26,.,VBN,VB,``,N/A
``,``,0,27,``,.,VBN,N/A,N/A
I,i,0,0,PRP,N/A,N/A,VBD,","
replied,reply,1,1,VBD,PRP,N/A,",",``
",",",",0,2,",",VBD,PRP,``,UH
``,``,0,3,``,",",VBD,UH,","
Yes,yes,0,4,UH,``,",",",",DT
",",",",0,5,",",UH,``,DT,VBZ
that,that,0,6,DT,",",UH,VBZ,RB
is,be,0,7,VBZ,DT,",",RB,.
so,so,0,8,RB,VBZ,DT,.,``
.,.,0,9,.,RB,VBZ,``,N/A
``,``,0,10,``,.,RB,N/A,N/A
And,and,1,0,CC,N/A,N/A,",",IN
",",",",0,1,",",CC,N/A,IN,VBG
without,without,0,2,IN,",",CC,VBG,NN
saying,say,0,3,VBG,IN,",",NN,JJR
anything,anything,0,4,NN,VBG,IN,JJR,","
more,more,0,5,JJR,NN,VBG,",",PRP
",",",",0,6,",",JJR,NN,PRP,VBD
I,i,0,7,PRP,",",JJR,VBD,IN
looked,look,0,8,VBD,PRP,",",IN,DT
across,across,0,9,IN,VBD,PRP,DT,NNS
the,the,0,10,DT,IN,VBD,NNS,IN
ridges,ridge,0,11,NNS,DT,IN,IN,NN
of,of,0,12,IN,NNS,DT,NN,WDT
sand,sand,0,13,NN,IN,NNS,WDT,VBD
that,that,0,14,WDT,NN,IN,VBD,VBN
were,be,0,15,VBD,WDT,NN,VBN,RP
stretched,stretch,0,16,VBN,VBD,WDT,RP,IN
out,out,0,17,RP,VBN,VBD,IN,PRP
before,before,0,18,IN,RP,VBN,PRP,IN
us,u,0,19,PRP,IN,RP,IN,DT
in,in,0,20,IN,PRP,IN,DT,NN
the,the,0,21,DT,IN,PRP,NN,.
moonlight,moonlight,0,22,NN,DT,IN,.,N/A
.,.,0,23,.,NN,DT,N/A,N/A
``,``,0,0,``,N/A,N/A,DT,NN
The,the,0,1,DT,``,N/A,NN,VBZ
desert,desert,0,2,NN,DT,``,VBZ,JJ
is,be,0,3,VBZ,NN,DT,JJ,","
beautiful,beautiful,0,4,JJ,VBZ,NN,",",``
",",",",0,5,",",JJ,VBZ,``,DT
``,``,0,6,``,",",JJ,DT,JJ
the,the,0,7,DT,``,",",JJ,NN
little,little,0,8,JJ,DT,``,NN,VBD
prince,prince,0,9,NN,JJ,DT,VBD,.
added,add,1,10,VBD,NN,JJ,.,N/A
.,.,0,11,.,VBD,NN,N/A,N/A
And,and,1,0,CC,N/A,N/A,DT,VBD
that,that,0,1,DT,CC,N/A,VBD,JJ
was,be,0,2,VBD,DT,CC,JJ,.
true,true,0,3,JJ,VBD,DT,.,N/A
.,.,0,4,.,JJ,VBD,N/A,N/A
I,i,0,0,PRP,N/A,N/A,VBP,RB
have,have,0,1,VBP,PRP,N/A,RB,VBN
always,always,0,2,RB,VBP,PRP,VBN,DT
loved,love,1,3,VBN,RB,VBP,DT,NN
the,the,0,4,DT,VBN,RB,NN,.
desert,desert,0,5,NN,DT,VBN,.,N/A
.,.,0,6,.,NN,DT,N/A,N/A
One,one,0,0,CD,N/A,N/A,VBZ,RB
sits,sits,0,1,VBZ,CD,N/A,RB,IN
down,down,0,2,RB,VBZ,CD,IN,DT
on,on,0,3,IN,RB,VBZ,DT,NN
a,a,0,4,DT,IN,RB,NN,NN
desert,desert,0,5,NN,DT,IN,NN,NN
sand,sand,0,6,NN,NN,DT,NN,","
dune,dune,0,7,NN,NN,NN,",",VBZ
",",",",0,8,",",NN,NN,VBZ,NN
sees,see,0,9,VBZ,",",NN,NN,","
nothing,nothing,0,10,NN,VBZ,",",",",VBZ
",",",",0,11,",",NN,VBZ,VBZ,NN
hears,hears,0,12,VBZ,",",NN,NN,.
nothing,nothing,0,13,NN,VBZ,",",.,N/A
.,.,0,14,.,NN,VBZ,N/A,N/A
Yet,yet,0,0,CC,N/A,N/A,IN,DT
through,through,0,1,IN,CC,N/A,DT,NN
the,the,0,2,DT,IN,CC,NN,NN
silence,silence,0,3,NN,DT,IN,NN,NN
something,something,0,4,NN,NN,DT,NN,","
throbs,throb,0,5,NN,NN,NN,",",CC
",",",",0,6,",",NN,NN,CC,NNS
and,and,1,7,CC,",",NN,NNS,:
gleams,gleam,0,8,NNS,CC,",",:,N/A
...,...,0,9,:,NNS,CC,N/A,N/A
``,``,0,0,``,N/A,N/A,WP,VBZ
What,what,0,1,WP,``,N/A,VBZ,DT
makes,make,0,2,VBZ,WP,``,DT,NN
the,the,0,3,DT,VBZ,WP,NN,NN
desert,desert,0,4,NN,DT,VBZ,NN,","
beautiful,beautiful,0,5,NN,NN,DT,",",``
",",",",0,6,",",NN,NN,``,VBD
``,``,0,7,``,",",NN,VBD,DT
said,say,1,8,VBD,``,",",DT,JJ
the,the,0,9,DT,VBD,``,JJ,NN
little,little,0,10,JJ,DT,VBD,NN,","
prince,prince,0,11,NN,JJ,DT,",",``
",",",",0,12,",",NN,JJ,``,VBZ
``,``,0,13,``,",",NN,VBZ,IN
is,be,0,14,VBZ,``,",",IN,VBG
that,that,0,15,IN,VBZ,``,VBG,PRP
somewhere,somewhere,0,16,VBG,IN,VBZ,PRP,VBZ
it,it,0,17,PRP,VBG,IN,VBZ,DT
hides,hide,0,18,VBZ,PRP,VBG,DT,NN
a,a,0,19,DT,VBZ,PRP,NN,:
well,well,0,20,NN,DT,VBZ,:,``
...,...,0,21,:,NN,DT,``,N/A
``,``,0,22,``,:,NN,N/A,N/A
I,i,0,0,PRP,N/A,N/A,VBD,VBN
was,be,0,1,VBD,PRP,N/A,VBN,IN
astonished,astonish,1,2,VBN,VBD,PRP,IN,DT
by,by,0,3,IN,VBN,VBD,DT,JJ
a,a,0,4,DT,IN,VBN,JJ,NN
sudden,sudden,0,5,JJ,DT,IN,NN,IN
understanding,understand,0,6,NN,JJ,DT,IN,DT
of,of,0,7,IN,NN,JJ,DT,JJ
that,that,0,8,DT,IN,NN,JJ,NN
mysterious,mysterious,0,9,JJ,DT,IN,NN,IN
radiation,radiation,0,10,NN,JJ,DT,IN,DT
of,of,0,11,IN,NN,JJ,DT,NNS
the,the,0,12,DT,IN,NN,NNS,.
sands,sand,0,13,NNS,DT,IN,.,N/A
.,.,0,14,.,NNS,DT,N/A,N/A
When,when,0,0,WRB,N/A,N/A,PRP,VBD
I,i,0,1,PRP,WRB,N/A,VBD,DT
was,be,0,2,VBD,PRP,WRB,DT,JJ
a,a,0,3,DT,VBD,PRP,JJ,NN
little,little,0,4,JJ,DT,VBD,NN,PRP
boy,boy,0,5,NN,JJ,DT,PRP,VBD
I,i,0,6,PRP,NN,JJ,VBD,IN
lived,live,0,7,VBD,PRP,NN,IN,DT
in,in,0,8,IN,VBD,PRP,DT,JJ
an,an,0,9,DT,IN,VBD,JJ,NN
old,old,0,10,JJ,DT,IN,NN,","
house,house,0,11,NN,JJ,DT,",",CC
",",",",0,12,",",NN,JJ,CC,VBP
and,and,1,13,CC,",",NN,VBP,VBD
legend,legend,0,14,VBP,CC,",",VBD,PRP
told,told,0,15,VBD,VBP,CC,PRP,IN
us,u,0,16,PRP,VBD,VBP,IN,DT
that,that,0,17,IN,PRP,VBD,DT,NN
a,a,0,18,DT,IN,PRP,NN,VBD
treasure,treasure,0,19,NN,DT,IN,VBD,VBN
was,be,0,20,VBD,NN,DT,VBN,RB
buried,bury,0,21,VBN,VBD,NN,RB,.
there,there,0,22,RB,VBN,VBD,.,N/A
.,.,0,23,.,RB,VBN,N/A,N/A
To,to,0,0,TO,N/A,N/A,VB,JJ
be,be,0,1,VB,TO,N/A,JJ,","
sure,sure,0,2,JJ,VB,TO,",",DT
",",",",0,3,",",JJ,VB,DT,NN
no,no,0,4,DT,",",JJ,NN,VBD
one,one,0,5,NN,DT,",",VBD,RB
had,have,0,6,VBD,NN,DT,RB,VBN
ever,ever,0,7,RB,VBD,NN,VBN,WRB
known,know,0,8,VBN,RB,VBD,WRB,TO
how,how,0,9,WRB,VBN,RB,TO,VB
to,to,0,10,TO,WRB,VBN,VB,PRP
find,find,0,11,VB,TO,WRB,PRP,:
it,it,0,12,PRP,VB,TO,:,RB
;,;,0,13,:,PRP,VB,RB,DT
perhaps,perhaps,0,14,RB,:,PRP,DT,NN
no,no,0,15,DT,RB,:,NN,VBD
one,one,0,16,NN,DT,RB,VBD,RB
had,have,0,17,VBD,NN,DT,RB,RB
ever,ever,0,18,RB,VBD,NN,RB,VBD
even,even,0,19,RB,RB,VBD,VBD,IN
looked,look,0,20,VBD,RB,RB,IN,PRP
for,for,0,21,IN,VBD,RB,PRP,.
it,it,0,22,PRP,IN,VBD,.,N/A
.,.,0,23,.,PRP,IN,N/A,N/A
But,but,0,0,CC,N/A,N/A,PRP,VBD
it,it,0,1,PRP,CC,N/A,VBD,DT
cast,cast,0,2,VBD,PRP,CC,DT,NN
an,an,0,3,DT,VBD,PRP,NN,IN
enchantment,enchantment,0,4,NN,DT,VBD,IN,DT
over,over,0,5,IN,NN,DT,DT,NN
that,that,0,6,DT,IN,NN,NN,.
house,house,0,7,NN,DT,IN,.,N/A
.,.,0,8,.,NN,DT,N/A,N/A
My,my,0,0,PRP$,N/A,N/A,NN,VBD
home,home,0,1,NN,PRP$,N/A,VBD,VBG
was,be,0,2,VBD,NN,PRP$,VBG,DT
hiding,hiding,0,3,VBG,VBD,NN,DT,NN
a,a,0,4,DT,VBG,VBD,NN,IN
secret,secret,0,5,NN,DT,VBG,IN,DT
in,in,0,6,IN,NN,DT,DT,NNS
the,the,0,7,DT,IN,NN,NNS,IN
depths,depth,0,8,NNS,DT,IN,IN,PRP$
of,of,0,9,IN,NNS,DT,PRP$,NN
its,it,0,10,PRP$,IN,NNS,NN,:
heart,heart,0,11,NN,PRP$,IN,:,N/A
...,...,0,12,:,NN,PRP$,N/A,N/A
``,``,0,0,``,N/A,N/A,UH,","
Yes,yes,1,1,UH,``,N/A,",",``
",",",",0,2,",",UH,``,``,N/A
``,``,0,3,``,",",UH,N/A,N/A
I,i,0,0,PRP,N/A,N/A,VBD,TO
said,say,1,1,VBD,PRP,N/A,TO,DT
to,to,0,2,TO,VBD,PRP,DT,JJ
the,the,0,3,DT,TO,VBD,JJ,NN
little,little,0,4,JJ,DT,TO,NN,.
prince,prince,0,5,NN,JJ,DT,.,N/A
.,.,0,6,.,NN,JJ,N/A,N/A
``,``,0,0,``,N/A,N/A,DT,NN
The,the,0,1,DT,``,N/A,NN,","
house,house,0,2,NN,DT,``,",",DT
",",",",0,3,",",NN,DT,DT,NNS
the,the,0,4,DT,",",NN,NNS,","
stars,star,0,5,NNS,DT,",",",",DT
",",",",0,6,",",NNS,DT,DT,NN
the,the,0,7,DT,",",NNS,NN,:
desert,desert,0,8,NN,DT,",",:,:
-,-,0,9,:,NN,DT,:,WP
-,-,0,10,:,:,NN,WP,VBZ
what,what,0,11,WP,:,:,VBZ,PRP
gives,give,1,12,VBZ,WP,:,PRP,PRP$
them,them,0,13,PRP,VBZ,WP,PRP$,NN
their,their,0,14,PRP$,PRP,VBZ,NN,VBZ
beauty,beauty,0,15,NN,PRP$,PRP,VBZ,NN
is,be,0,16,VBZ,NN,PRP$,NN,WDT
something,something,0,17,NN,VBZ,NN,WDT,VBZ
that,that,0,18,WDT,NN,VBZ,VBZ,JJ
is,be,0,19,VBZ,WDT,NN,JJ,.
invisible,invisible,0,20,JJ,VBZ,WDT,.,``
!,!,0,21,.,JJ,VBZ,``,N/A
``,``,0,22,``,.,JJ,N/A,N/A
``,``,0,0,``,N/A,N/A,PRP,VBP
I,i,0,1,PRP,``,N/A,VBP,JJ
am,be,0,2,VBP,PRP,``,JJ,","
glad,glad,0,3,JJ,VBP,PRP,",",``
",",",",0,4,",",JJ,VBP,``,PRP
``,``,0,5,``,",",JJ,PRP,VBD
he,he,0,6,PRP,``,",",VBD,","
said,say,1,7,VBD,PRP,``,",",``
",",",",0,8,",",VBD,PRP,``,IN
``,``,0,9,``,",",VBD,IN,PRP
that,that,0,10,IN,``,",",PRP,VBP
you,you,0,11,PRP,IN,``,VBP,IN
agree,agree,0,12,VBP,PRP,IN,IN,PRP$
with,with,0,13,IN,VBP,PRP,PRP$,NN
my,my,0,14,PRP$,IN,VBP,NN,.
fox,fox,0,15,NN,PRP$,IN,.,``
.,.,0,16,.,NN,PRP$,``,N/A
``,``,0,17,``,.,NN,N/A,N/A
As,as,0,0,IN,N/A,N/A,DT,JJ
the,the,0,1,DT,IN,N/A,JJ,NN
little,little,0,2,JJ,DT,IN,NN,VBD
prince,prince,0,3,NN,JJ,DT,VBD,IN
dropped,drop,0,4,VBD,NN,JJ,IN,TO
off,off,0,5,IN,VBD,NN,TO,VB
to,to,0,6,TO,IN,VBD,VB,","
sleep,sleep,0,7,VB,TO,IN,",",PRP
",",",",0,8,",",VB,TO,PRP,VBD
I,i,0,9,PRP,",",VB,VBD,PRP
took,take,0,10,VBD,PRP,",",PRP,IN
him,him,0,11,PRP,VBD,PRP,IN,PRP$
in,in,0,12,IN,PRP,VBD,PRP$,NNS
my,my,0,13,PRP$,IN,PRP,NNS,CC
arms,arm,0,14,NNS,PRP$,IN,CC,VBN
and,and,1,15,CC,NNS,PRP$,VBN,RP
set,set,0,16,VBN,CC,NNS,RP,VBG
out,out,0,17,RP,VBN,CC,VBG,RB
walking,walk,0,18,VBG,RP,VBN,RB,RBR
once,once,0,19,RB,VBG,RP,RBR,.
more,more,0,20,RBR,RB,VBG,.,N/A
.,.,0,21,.,RBR,RB,N/A,N/A
I,i,0,0,PRP,N/A,N/A,VBD,RB
felt,felt,0,1,VBD,PRP,N/A,RB,VBN
deeply,deeply,0,2,RB,VBD,PRP,VBN,","
moved,move,0,3,VBN,RB,VBD,",",CC
",",",",0,4,",",VBN,RB,CC,VBD
and,and,0,5,CC,",",VBN,VBD,.
stirred,stir,0,6,VBD,CC,",",.,N/A
.,.,0,7,.,VBD,CC,N/A,N/A
It,it,0,0,PRP,N/A,N/A,VBD,TO
seemed,seem,1,1,VBD,PRP,N/A,TO,PRP
to,to,0,2,TO,VBD,PRP,PRP,IN
me,me,0,3,PRP,TO,VBD,IN,PRP
that,that,0,4,IN,PRP,TO,PRP,VBD
I,i,0,5,PRP,IN,PRP,VBD,VBG
was,be,0,6,VBD,PRP,IN,VBG,DT
carrying,carry,0,7,VBG,VBD,PRP,DT,RB
a,a,0,8,DT,VBG,VBD,RB,JJ
very,very,0,9,RB,DT,VBG,JJ,NN
fragile,fragile,0,10,JJ,RB,DT,NN,.
treasure,treasure,0,11,NN,JJ,RB,.,N/A
.,.,0,12,.,NN,JJ,N/A,N/A
It,it,0,0,PRP,N/A,N/A,VBD,TO
seemed,seem,1,1,VBD,PRP,N/A,TO,PRP
to,to,0,2,TO,VBD,PRP,PRP,","
me,me,0,3,PRP,TO,VBD,",",RB
",",",",0,4,",",PRP,TO,RB,","
even,even,0,5,RB,",",PRP,",",IN
",",",",0,6,",",RB,",",IN,EX
that,that,0,7,IN,",",RB,EX,VBD
there,there,0,8,EX,IN,",",VBD,NN
was,be,0,9,VBD,EX,IN,NN,JJR
nothing,nothing,0,10,NN,VBD,EX,JJR,NN
more,more,0,11,JJR,NN,VBD,NN,IN
fragile,fragile,0,12,NN,JJR,NN,IN,DT
on,on,0,13,IN,NN,JJR,DT,NNP
all,all,0,14,DT,IN,NN,NNP,.
Earth,earth,0,15,NNP,DT,IN,.,N/A
.,.,0,16,.,NNP,DT,N/A,N/A
In,in,0,0,IN,N/A,N/A,DT,NN
the,the,0,1,DT,IN,N/A,NN,PRP
moonlight,moonlight,0,2,NN,DT,IN,PRP,VBD
I,i,0,3,PRP,NN,DT,VBD,IN
looked,look,0,4,VBD,PRP,NN,IN,PRP$
at,at,0,5,IN,VBD,PRP,PRP$,JJ
his,his,0,6,PRP$,IN,VBD,JJ,NN
pale,pale,0,7,JJ,PRP$,IN,NN,","
forehead,forehead,0,8,NN,JJ,PRP$,",",PRP$
",",",",0,9,",",NN,JJ,PRP$,JJ
his,his,0,10,PRP$,",",NN,JJ,NNS
closed,close,0,11,JJ,PRP$,",",NNS,","
eyes,eye,0,12,NNS,JJ,PRP$,",",PRP$
",",",",0,13,",",NNS,JJ,PRP$,NNS
his,his,0,14,PRP$,",",NNS,NNS,IN
locks,lock,0,15,NNS,PRP$,",",IN,NN
of,of,0,16,IN,NNS,PRP$,NN,WDT
hair,hair,0,17,NN,IN,NNS,WDT,VBD
that,that,0,18,WDT,NN,IN,VBD,IN
trembled,tremble,0,19,VBD,WDT,NN,IN,DT
in,in,0,20,IN,VBD,WDT,DT,NN
the,the,0,21,DT,IN,VBD,NN,","
wind,wind,0,22,NN,DT,IN,",",CC
",",",",0,23,",",NN,DT,CC,PRP
and,and,1,24,CC,",",NN,PRP,VBD
I,i,0,25,PRP,CC,",",VBD,TO
said,say,0,26,VBD,PRP,CC,TO,VB
to,to,0,27,TO,VBD,PRP,VB,:
myself,myself,0,28,VB,TO,VBD,:,``
:,:,0,29,:,VB,TO,``,WP
``,``,0,30,``,:,VB,WP,PRP
What,what,0,31,WP,``,:,PRP,VBP
I,i,0,32,PRP,WP,``,VBP,RB
see,see,0,33,VBP,PRP,WP,RB,VBZ
here,here,0,34,RB,VBP,PRP,VBZ,NN
is,be,0,35,VBZ,RB,VBP,NN,CC
nothing,nothing,0,36,NN,VBZ,RB,CC,DT
but,but,0,37,CC,NN,VBZ,DT,NN
a,a,0,38,DT,CC,NN,NN,.
shell,shell,0,39,NN,DT,CC,.,N/A
.,.,0,40,.,NN,DT,N/A,N/A
What,what,0,0,WP,N/A,N/A,VBZ,RBS
is,be,0,1,VBZ,WP,N/A,RBS,JJ
most,most,0,2,RBS,VBZ,WP,JJ,VBZ
important,important,0,3,JJ,RBS,VBZ,VBZ,JJ
is,be,0,4,VBZ,JJ,RBS,JJ,:
invisible,invisible,0,5,JJ,VBZ,JJ,:,``
...,...,0,6,:,JJ,VBZ,``,N/A
``,``,0,7,``,:,JJ,N/A,N/A
As,as,0,0,IN,N/A,N/A,PRP$,NNS
his,his,0,1,PRP$,IN,N/A,NNS,VBD
lips,lip,0,2,NNS,PRP$,IN,VBD,RB
opened,open,0,3,VBD,NNS,PRP$,RB,IN
slightly,slightly,0,4,RB,VBD,NNS,IN,DT
with,with,0,5,IN,RB,VBD,DT,JJ
the,the,0,6,DT,IN,RB,JJ,IN
suspicious,suspicious,0,7,JJ,DT,IN,IN,DT
of,of,0,8,IN,JJ,DT,DT,JJ
a,a,0,9,DT,IN,JJ,JJ,:
half,half,0,10,JJ,DT,IN,:,NN
-,-,0,11,:,JJ,DT,NN,","
smile,smile,0,12,NN,:,JJ,",",PRP
",",",",0,13,",",NN,:,PRP,VBD
I,i,0,14,PRP,",",NN,VBD,TO
said,say,1,15,VBD,PRP,",",TO,PRP
to,to,0,16,TO,VBD,PRP,PRP,","
myself,myself,0,17,PRP,TO,VBD,",",RB
",",",",0,18,",",PRP,TO,RB,:
again,again,0,19,RB,",",PRP,:,``
:,:,0,20,:,RB,",",``,WP
``,``,0,21,``,:,RB,WP,VBZ
What,what,0,22,WP,``,:,VBZ,PRP
moves,move,0,23,VBZ,WP,``,PRP,RB
me,me,0,24,PRP,VBZ,WP,RB,RB
so,so,0,25,RB,PRP,VBZ,RB,","
deeply,deeply,0,26,RB,RB,PRP,",",IN
",",",",0,27,",",RB,RB,IN,DT
about,about,0,28,IN,",",RB,DT,JJ
this,this,0,29,DT,IN,",",JJ,NN
little,little,0,30,JJ,DT,IN,NN,WP
prince,prince,0,31,NN,JJ,DT,WP,VBZ
who,who,0,32,WP,NN,JJ,VBZ,VBG
is,be,0,33,VBZ,WP,NN,VBG,RB
sleeping,sleep,0,34,VBG,VBZ,WP,RB,","
here,here,0,35,RB,VBG,VBZ,",",VBZ
",",",",0,36,",",RB,VBG,VBZ,PRP$
is,be,0,37,VBZ,",",RB,PRP$,NN
his,his,0,38,PRP$,VBZ,",",NN,TO
loyalty,loyalty,0,39,NN,PRP$,VBZ,TO,DT
to,to,0,40,TO,NN,PRP$,DT,JJR
a,a,0,41,DT,TO,NN,JJR,:
flower,flower,0,42,JJR,DT,TO,:,:
-,-,0,43,:,JJR,DT,:,DT
-,-,0,44,:,:,JJR,DT,NN
the,the,0,45,DT,:,:,NN,IN
image,image,0,46,NN,DT,:,IN,DT
of,of,0,47,IN,NN,DT,DT,VBD
a,a,0,48,DT,IN,NN,VBD,IN
rose,rise,0,49,VBD,DT,IN,IN,NNS
that,that,0,50,IN,VBD,DT,NNS,IN
shines,shine,0,51,NNS,IN,VBD,IN,PRP$
through,through,0,52,IN,NNS,IN,PRP$,JJ
his,his,0,53,PRP$,IN,NNS,JJ,VBG
whole,whole,0,54,JJ,PRP$,IN,VBG,IN
being,be,0,55,VBG,JJ,PRP$,IN,DT
like,like,0,56,IN,VBG,JJ,DT,NN
the,the,0,57,DT,IN,VBG,NN,IN
flame,flame,0,58,NN,DT,IN,IN,DT
of,of,0,59,IN,NN,DT,DT,NN
a,a,0,60,DT,IN,NN,NN,","
lamp,lamp,0,61,NN,DT,IN,",",RB
",",",",0,62,",",NN,DT,RB,WRB
even,even,0,63,RB,",",NN,WRB,PRP
when,when,0,64,WRB,RB,",",PRP,VBZ
he,he,0,65,PRP,WRB,RB,VBZ,JJ
is,be,0,66,VBZ,PRP,WRB,JJ,:
asleep,asleep,0,67,JJ,VBZ,PRP,:,``
...,...,0,68,:,JJ,VBZ,``,N/A
``,``,0,69,``,:,JJ,N/A,N/A
And,and,1,0,CC,N/A,N/A,PRP,VBD
I,i,0,1,PRP,CC,N/A,VBD,PRP
felt,felt,0,2,VBD,PRP,CC,PRP,TO
him,him,0,3,PRP,VBD,PRP,TO,VB
to,to,0,4,TO,PRP,VBD,VB,JJR
be,be,0,5,VB,TO,PRP,JJR,JJ
more,more,0,6,JJR,VB,TO,JJ,RB
fragile,fragile,0,7,JJ,JJR,VB,RB,.
still,still,0,8,RB,JJ,JJR,.,N/A
.,.,0,9,.,RB,JJ,N/A,N/A
I,i,0,0,PRP,N/A,N/A,VBD,DT
felt,felt,0,1,VBD,PRP,N/A,DT,NN
the,the,0,2,DT,VBD,PRP,NN,IN
need,need,0,3,NN,DT,VBD,IN,VBG
of,of,0,4,IN,NN,DT,VBG,PRP
protecting,protect,0,5,VBG,IN,NN,PRP,","
him,him,0,6,PRP,VBG,IN,",",IN
",",",",0,7,",",PRP,VBG,IN,IN
as,a,0,8,IN,",",PRP,IN,PRP
if,if,0,9,IN,IN,",",PRP,PRP
he,he,0,10,PRP,IN,IN,PRP,VBD
himself,himself,0,11,PRP,PRP,IN,VBD,DT
were,be,0,12,VBD,PRP,PRP,DT,NN
a,a,0,13,DT,VBD,PRP,NN,WDT
flame,flame,0,14,NN,DT,VBD,WDT,MD
that,that,0,15,WDT,NN,DT,MD,VB
might,might,0,16,MD,WDT,NN,VB,VBN
be,be,0,17,VB,MD,WDT,VBN,IN
extinguished,extinguish,0,18,VBN,VB,MD,IN,DT
by,by,0,19,IN,VBN,VB,DT,JJ
a,a,0,20,DT,IN,VBN,JJ,NN
little,little,0,21,JJ,DT,IN,NN,IN
puff,puff,0,22,NN,JJ,DT,IN,NN
of,of,0,23,IN,NN,JJ,NN,:
wind,wind,0,24,NN,IN,NN,:,N/A
...,...,0,25,:,NN,IN,N/A,N/A
And,and,1,0,CC,N/A,N/A,",",IN
",",",",0,1,",",CC,N/A,IN,PRP
as,a,0,2,IN,",",CC,PRP,VBD
I,i,0,3,PRP,IN,",",VBD,IN
walked,walk,0,4,VBD,PRP,IN,IN,IN
on,on,0,5,IN,VBD,PRP,IN,","
so,so,0,6,IN,IN,VBD,",",PRP
",",",",0,7,",",IN,IN,PRP,VBD
I,i,0,8,PRP,",",IN,VBD,DT
found,found,0,9,VBD,PRP,",",DT,NN
the,the,0,10,DT,VBD,PRP,NN,","
well,well,0,11,NN,DT,VBD,",",IN
",",",",0,12,",",NN,DT,IN,NN
at,at,0,13,IN,",",NN,NN,.
daybreak,daybreak,0,14,NN,IN,",",.,N/A
.,.,0,15,.,NN,IN,N/A,N/A
Chapter,chapter,1,0,NN,N/A,N/A,CD,.
25,25,0,1,CD,NN,N/A,.,N/A
.,.,0,2,.,CD,NN,N/A,N/A
``,``,0,0,``,N/A,N/A,NN,","
Men,men,0,1,NN,``,N/A,",",``
",",",",0,2,",",NN,``,``,VBD
``,``,0,3,``,",",NN,VBD,DT
said,say,1,4,VBD,``,",",DT,JJ
the,the,0,5,DT,VBD,``,JJ,NN
little,little,0,6,JJ,DT,VBD,NN,","
prince,prince,0,7,NN,JJ,DT,",",``
",",",",0,8,",",NN,JJ,``,VBN
``,``,0,9,``,",",NN,VBN,RP
set,set,0,10,VBN,``,",",RP,IN
out,out,0,11,RP,VBN,``,IN,PRP$
on,on,0,12,IN,RP,VBN,PRP$,NN
their,their,0,13,PRP$,IN,RP,NN,IN
way,way,0,14,NN,PRP$,IN,IN,NN
in,in,0,15,IN,NN,PRP$,NN,NNS
express,express,0,16,NN,IN,NN,NNS,","
trains,train,0,17,NNS,NN,IN,",",CC
",",",",0,18,",",NNS,NN,CC,PRP
but,but,0,19,CC,",",NNS,PRP,VBP
they,they,0,20,PRP,CC,",",VBP,RB
do,do,0,21,VBP,PRP,CC,RB,VB
not,not,0,22,RB,VBP,PRP,VB,WP
know,know,0,23,VB,RB,VBP,WP,PRP
what,what,0,24,WP,VB,RB,PRP,VBP
they,they,0,25,PRP,WP,VB,VBP,VBG
are,be,0,26,VBP,PRP,WP,VBG,IN
looking,look,0,27,VBG,VBP,PRP,IN,.
for,for,0,28,IN,VBG,VBP,.,N/A
.,.,0,29,.,IN,VBG,N/A,N/A
Then,then,0,0,RB,N/A,N/A,PRP,VBP
they,they,0,1,PRP,RB,N/A,VBP,IN
rush,rush,0,2,VBP,PRP,RB,IN,","
about,about,0,3,IN,VBP,PRP,",",CC
",",",",0,4,",",IN,VBP,CC,VB
and,and,1,5,CC,",",IN,VB,VBN
get,get,0,6,VB,CC,",",VBN,","
excited,excite,0,7,VBN,VB,CC,",",CC
",",",",0,8,",",VBN,VB,CC,VB
and,and,0,9,CC,",",VBN,VB,NN
turn,turn,0,10,VB,CC,",",NN,CC
round,round,0,11,NN,VB,CC,CC,NN
and,and,0,12,CC,NN,VB,NN,:
round,round,0,13,NN,CC,NN,:,``
...,...,0,14,:,NN,CC,``,N/A
``,``,0,15,``,:,NN,N/A,N/A
And,and,1,0,CC,N/A,N/A,PRP,VBD
he,he,0,1,PRP,CC,N/A,VBD,:
